Commitments of Traders Historical Report for "GBP"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Jan 12, 2010","89147","15182","50649","56340","11583","17515","26805","48555","2022","10919","9667","8607","35980"
"Jan 05, 2010","92891","18031","51595","60287","14463","14529","26789","50806","856","11652","9163","11039","43484"
"Dec 29, 2009","84792","18480","47955","48787","13728","17475","23059","40449","960","11151","9567","10579","35665"
"Dec 22, 2009","74083","13551","38128","43857","15317","16625","20588","34322","2402","10945","10025","7108","25917"
"Dec 15, 2009","72177","13810","37254","41416","14117","16937","20792","33456","450","11525","11463","8647","25446"
"Dec 08, 2009","103496","17059","33935","59451","41263","19080","20392","34830","15258","11474","11502","15286","19752"
"Dec 01, 2009","89615","23468","34131","45005","36009","21096","19429","27782","20997","12237","9912","22465","17802"
"Nov 24, 2009","88875","22820","34175","44355","36780","21619","17839","28544","24922","12022","9907","22253","16782"
"Nov 17, 2009","96616","29520","36105","43232","40156","23856","20347","27247","30833","12882","9800","28944","17403"
"Nov 09, 2009","103817","28677","44534","53486","38763","21630","20496","35121","28641","12646","9781","31643","23662"
"Nov 03, 2009","97336","25102","44007","52740","33796","19458","19497","36656","22822","11520","10652","26688","26897"
"Oct 27, 2009","95835","21736","53167","55633","20111","18429","22520","38244","7792","10862","12992","24193","34233"
"Oct 20, 2009","103138","15644","58962","69913","17588","17557","26564","55496","5977","10891","12793","16385","39669"
"Oct 13, 2009","116449","9898","75244","88874","12176","17659","29011","76956","1057","9892","13069","8319","55748"
"Oct 06, 2009","111463","12636","74742","81278","10406","17531","26297","71256","1715","10984","13815","7914","51537"
"Sep 29, 2009","98205","16129","63955","66057","10203","15991","24019","55208","1714","13754","11304","9914","43098"
"Sep 22, 2009","78452","17821","49416","41763","9981","18856","19043","31257","2194","14937","10873","8947","27733"
"Sep 15, 2009","67178","24491","36978","23532","12617","19148","17576","12452","5482","14821","10770","16207","14960"
"Sep 08, 2009","105694","29336","35296","57760","50260","16856","18396","38574","27129","14705","14277","20731","16321"
"Sep 01, 2009","97615","23032","40550","57246","35214","17328","21842","45586","17480","14008","13837","11492","22133"
"Aug 25, 2009","98148","26449","33466","53907","44477","17766","20179","40738","32844","15257","12821","19395","12914"
"Aug 18, 2009","94626","26849","28507","51667","44044","16101","22066","37339","30466","15723","12795","21675","10919"
"Aug 11, 2009","94413","24568","28824","50172","46577","19561","18900","32501","31977","16257","12582","21902","12181"
"Aug 04, 2009","107366","36683","38911","46100","47817","24472","20527","28026","44263","16847","12720","35248","9957"
"Jul 28, 2009","92133","23863","31906","48534","41792","19584","18283","30846","33285","17345","12797","20981","10034"
"Jul 21, 2009","94151","27441","33132","45913","43576","20668","17314","29747","34063","16440","13289","20882","11451"
"Jul 14, 2009","90346","23263","35917","48319","36800","18644","17509","30691","25399","17950","13824","17662","14859"
"Jul 07, 2009","87303","26280","35430","41987","34390","18827","17274","30190","24243","17147","13127","15561","14573"
"Jun 30, 2009","92518","31038","35139","39880","38165","21482","19096","27374","30630","17879","13367","22098","10113"
"Jun 23, 2009","84320","24039","36197","38689","27544","21469","20456","27807","19146","16881","14582","16793","8965"
"Jun 16, 2009","81438","23982","32456","37527","29481","19741","19313","30265","17220","13275","14203","16716","8853"
"Jun 09, 2009","101196","20887","36220","58170","44519","21800","20118","47197","27842","10302","14896","14285","11904"
"Jun 02, 2009","99293","20137","40297","56691","33476","21374","24429","49900","24710","10020","15546","12369","10307"
"May 26, 2009","93484","17724","42529","56887","27615","18381","22848","50374","18014","10059","16362","10383","12401"
"May 19, 2009","92870","16596","42524","57184","27179","18492","22569","51660","18479","10050","16637","9908","15509"
"May 12, 2009","91329","19205","41711","55436","30782","16556","18704","51032","23748","10060","16504","11783","15109"
"May 05, 2009","91226","20858","43295","55037","27031","15281","20850","50177","20923","10935","16864","12462","15775"
"Apr 28, 2009","84760","17702","40615","55752","23022","11298","21115","51919","16774","8726","17412","11328","16354"
"Apr 21, 2009","83379","15614","39774","55991","23824","11739","19746","52187","15312","7468","16923","9940","17273"
"Apr 14, 2009","83635","12700","39210","57271","23232","13553","21082","53420","15697","8925","17150","6655","17008"
"Apr 07, 2009","79456","7150","41612","50326","16359","21974","21479","45477","9741","4085","17133","6330","18458"
"Mar 31, 2009","78516","8487","39623","49995","18623","19910","20146","46458","5571","2320","17491","8795","22659"
"Mar 24, 2009","76157","9352","40098","45030","14809","21626","21101","41114","8055","2294","17149","10104","17217"
"Mar 17, 2009","76198","7731","40721","48909","15218","19541","20242","43766","5476","2073","17444","6689","24701"
"Mar 10, 2009","113352","11420","42100","74833","47252","27062","23963","47613","2851","2499","27215","7953","26144"
"Mar 03, 2009","94175","14845","40294","51539","29093","27727","24724","40825","2696","2871","28407","11730","22262"
"Feb 24, 2009","86102","10599","38881","47507","22372","27921","24774","41292","2318","2856","31863","9164","16109"
"Feb 17, 2009","83306","10591","41161","43932","18803","28748","23307","36866","3495","2818","28400","10148","17068"
"Feb 10, 2009","80695","8451","40381","41721","16862","30454","23383","34794","1664","2827","27848","7999","15834"
"Feb 03, 2009","83589","8890","42313","45599","16804","28728","24100","37352","1507","2868","29358","8124","16305"
"Jan 27, 2009","87433","9697","46691","49233","16801","27920","23358","39200","0","2973","31552","8860","20113"
"Jan 20, 2009","87698","7489","46526","49259","18613","30882","22491","38653","30","2936","31114","7329","22211"
"Jan 13, 2009","75438","10415","44467","38642","13254","26168","17504","31796","0","3366","28393","9629","18252"
"Jan 06, 2009","78257","11365","46049","40572","13826","26226","18288","32979","0","2905","30778","12012","18447"
"Dec 30, 2008","76340","9317","45160","42543","12562","24407","18545","33420","0","2727","30085","11877","17313"
"Dec 22, 2008","70151","8817","40447","37806","12466","23443","17153","28844","0","2727","29758","11507","14768"
"Dec 16, 2008","64421","7200","37600","32860","9608","24148","17000","24028","2069","2743","23727","11802","12102"
"Dec 09, 2008","122570","5892","43318","103821","48667","11830","29558","63068","34889","33729","24826","4706","20271"
"Dec 02, 2008","115876","6199","45424","95755","44797","13281","25014","50108","34719","40481","23447","5115","21590"
"Nov 25, 2008","117162","7289","47533","96240","44391","13301","24906","49925","35754","40144","23442","7289","21109"
"Nov 18, 2008","112652","5160","47591","95606","39836","11690","25029","49719","30024","39623","23647","5453","23491"
"Nov 11, 2008","110560","5967","45805","93539","40942","10628","23387","48600","34166","39657","23005","6474","19746"
"Nov 04, 2008","115676","12548","47813","91386","45694","11424","21851","46606","39769","39400","25417","12260","18458"
"Oct 28, 2008","130716","18591","51681","87906","43237","23857","35436","46215","38695","36092","23495","17935","22682"
"Oct 21, 2008","116248","16095","52796","86050","35400","13932","27881","51510","21464","21423","21844","10975","28914"
"Oct 14, 2008","101182","15804","47277","76380","31712","8892","22087","51662","19267","10731","21349","10755","22859"
"Oct 07, 2008","101018","20112","55336","73052","21859","7629","23598","58574","9275","1928","22356","11199","33163"
"Sep 30, 2008","101945","19488","52524","71148","24342","10580","24350","57078","12516","1932","23060","12372","30118"
"Sep 23, 2008","98762","12008","59779","75772","13117","10752","25636","56241","2609","1986","24674","10297","37641"
"Sep 16, 2008","105913","18353","67712","74572","12287","12953","25879","62329","1840","1193","23039","8854","47569"
"Sep 09, 2008","127527","16511","64031","85124","25230","21919","34293","68291","8662","1201","26606","15760","42717"
"Sep 02, 2008","120499","12504","59789","86685","25622","19498","33276","67919","8259","1133","24655","13613","41146"
"Aug 26, 2008","115174","16211","61320","83264","20109","14085","32131","68362","8077","1104","23937","17927","42593"
"Aug 19, 2008","109921","14836","58564","77262","18099","16883","32318","62578","9440","1113","22938","15385","37686"
"Aug 12, 2008","99819","18886","51832","65051","18559","15324","28870","49393","10126","1305","19983","21541","33959"
"Aug 05, 2008","93022","21707","47582","55110","19669","15409","24975","40011","13569","1315","18628","22827","29339"
"Jul 29, 2008","102737","43269","41809","39755","36064","19140","24291","26704","34021","1162","17108","43062","21469"
"Jul 22, 2008","107323","48513","45191","37520","36779","20812","24875","26649","41560","2334","16909","48465","17686"
"Jul 15, 2008","108703","50345","43922","37035","41007","20870","23321","23939","44279","1712","17967","54177","17840"
"Jul 08, 2008","83736","31256","39554","32537","18549","19619","25309","22470","23962","2929","14982","30703","15615"
"Jul 01, 2008","89850","38184","40815","32366","21904","19004","26835","20245","25601","4412","14603","38184","18025"
"Jun 24, 2008","76375","24735","37578","37569","14829","13814","23711","30189","13469","5721","14617","24035","18373"
"Jun 17, 2008","88496","20534","51782","48466","9086","19468","27600","43558","6530","5650","14893","16919","33807"
"Jun 10, 2008","176947","28040","49091","130137","101916","17155","24325","110140","72872","6139","13906","21578","43116"
"Jun 03, 2008","162647","18580","47608","123891","90687","19823","23999","113456","75470","5555","15348","14934","37927"
"May 27, 2008","164058","22471","47359","126653","92447","14895","24213","113735","79834","5019","15227","23389","35347"
"May 20, 2008","160094","22233","47573","122488","87829","15260","24579","113596","75873","2771","15300","21651","33304"
"May 13, 2008","165843","25873","50677","123169","86329","16694","28730","116193","76455","3513","14809","23328","37119"
"May 06, 2008","144702","13874","44311","116349","75947","14453","24418","108667","67301","2788","14153","12999","30820"
"Apr 29, 2008","131121","21296","46144","96782","60014","13017","24937","92552","49157","2788","12762","15763","35938"
"Apr 22, 2008","115364","35044","30381","64051","62306","16257","22665","56887","48615","2788","12493","32239","22546"
"Apr 15, 2008","113459","28219","44355","71190","44003","14049","25100","67882","29931","3007","12273","21996","38415"
"Apr 08, 2008","99529","30945","43505","52396","33227","16187","22796","50297","24231","2982","10955","25117","36652"
"Apr 01, 2008","98868","34114","36874","47889","39044","16213","22298","47316","28784","2786","11580","27107","31098"
"Mar 25, 2008","78111","44244","24516","18361","34475","15506","19120","15953","28341","2786","11222","41391","16295"
"Mar 18, 2008","83249","49963","20823","16072","44020","17214","18406","9681","37302","5503","10967","47386","14095"
"Mar 11, 2008","109031","45149","23920","46685","61934","16935","22915","32116","43516","4081","11176","36270","13572"
"Mar 04, 2008","100067","38013","22299","40675","53988","21222","23623","28849","40982","4373","11027","33509","12758"
"Feb 26, 2008","95018","30642","27005","44831","42481","18550","24537","32526","28764","4402","10046","26307","17868"
"Feb 19, 2008","94673","25606","37763","49055","28235","18290","26953","39363","13503","4380","11497","19862","29718"
"Feb 12, 2008","96936","26593","40526","51048","28609","17749","26255","33111","13883","4332","11784","28064","30734"
"Feb 05, 2008","93616","30757","38566","44380","29039","16691","24223","27744","14983","4693","11161","31480","28744"
"Jan 29, 2008","92484","38888","33530","37472","36282","15120","21668","26809","19827","2649","12698","36286","25174"
"Jan 22, 2008","93381","32239","32968","41199","31556","17537","26451","29506","13097","2155","11880","30706","27180"
"Jan 15, 2008","84161","32740","32433","30975","26447","19059","23894","18859","10357","2541","14713","32162","23161"
"Jan 08, 2008","86731","30569","33831","37955","29709","17604","22588","25417","12923","2761","15254","29616","24860"
"Dec 31, 2007","78638","29132","31941","34131","25342","14766","20746","24356","11520","2160","14812","28971","22679"
"Dec 24, 2007","74898","34590","25464","22055","28048","17924","21057","13818","12135","2077","14474","32125","18515"
"Dec 18, 2007","66527","32117","20580","17568","27293","16348","18160","9725","11989","1824","14485","30481","13248"
"Dec 11, 2007","157832","76851","19853","62880","118164","17046","18760","87879","51135","565","56573","35142","14164"
"Dec 04, 2007","117681","50879","19351","41968","77151","24241","20586","41477","61877","553","18144","46578","11747"
"Nov 27, 2007","121270","56430","21368","42362","79383","21503","19544","42179","58812","968","23936","52094","13752"
"Nov 20, 2007","122587","54350","19965","44093","82937","22753","18294","43477","63804","968","23587","50194","11736"
"Nov 13, 2007","123575","61661","18036","37168","85619","24021","19195","34120","71272","1818","18571","59367","10719"
"Nov 06, 2007","147306","79840","19514","40375","107261","26467","19907","39967","84094","2259","20066","74603","19320"
"Oct 30, 2007","138550","70484","17556","41169","100625","26892","20364","39679","78940","1962","19831","67817","16265"
"Oct 23, 2007","124112","62712","17291","37192","87488","24101","19226","41198","64826","2250","20548","53899","15963"
"Oct 16, 2007","108213","56067","20363","25165","68929","25997","17937","22048","55189","2271","20131","53495","10564"
"Oct 09, 2007","108741","54137","23649","29526","66654","24751","18111","26768","47012","2222","19912","50575","18292"
"Oct 02, 2007","98589","55395","28841","19246","51165","23511","18146","17454","40423","2220","19790","52480","15674"
"Sep 25, 2007","85124","47380","22823","17251","46447","20137","15498","17995","34788","2241","19554","43407","9423"
"Sep 18, 2007","78793","38917","25524","17150","36868","21642","15317","16542","27270","2308","18059","35987","11182"
"Sep 11, 2007","143188","62069","20478","51229","99555","25281","18546","36953","78375","2215","19658","62086","6393"
"Sep 04, 2007","125940","53176","20602","48925","86940","22477","17036","44937","71229","2121","19631","50510","8229"
"Aug 28, 2007","123570","55525","20954","45882","85074","20926","16305","46033","66121","1539","19301","48715","11327"
"Aug 21, 2007","117568","48830","19691","43213","78402","23537","17487","43091","63109","1864","18595","43546","9108"
"Aug 14, 2007","120623","58864","17506","32309","83052","27515","18130","29278","65978","1055","21616","55367","5252"
"Aug 07, 2007","125762","74315","20182","23108","84134","27455","20562","19120","68186","2606","21366","68725","6700"
"Jul 31, 2007","128722","89522","20809","9372","86690","29096","20491","9218","70432","1028","21763","82881","6672"
"Jul 24, 2007","158955","107615","24111","16700","110055","34101","24250","9364","97446","1212","21954","107685","6008"
"Jul 17, 2007","173222","123452","25086","16579","124035","32506","23416","8588","114332","2112","21749","125733","5916"
"Jul 10, 2007","156362","112950","24419","8054","105737","34810","25658","8308","97545","1514","21011","107143","5021"
"Jul 03, 2007","164639","122379","24206","8765","113388","32827","26377","6421","104056","999","21207","119946","5623"
"Jun 26, 2007","159791","119328","23194","9501","117340","30550","18845","7421","106243","1558","21421","117128","6384"
"Jun 19, 2007","133035","92943","21250","13029","93387","26798","18133","8755","75153","1879","20406","90346","11009"
"Jun 12, 2007","133395","63644","24227","39569","84461","26427","20952","18175","52159","1929","19040","60512","11703"
"Jun 05, 2007","142314","85999","24139","22388","97239","33413","20422","11592","72663","1548","21389","85475","15176"
"May 29, 2007","129528","69948","22538","27631","87821","31898","19118","12741","63068","2193","20329","73074","15646"
"May 22, 2007","122261","56493","21155","35585","82060","30173","19036","23156","54465","1689","22418","58397","17038"
"May 15, 2007","126092","64011","22933","32792","82193","29016","20693","25325","52993","1800","22567","64016","20847"
"May 08, 2007","134140","74982","22985","26075","91768","33027","19331","11964","66807","1787","21774","78644","16590"
"May 01, 2007","144051","88457","24464","22501","97649","33011","21856","11185","69426","1749","24341","89656","18752"
"Apr 24, 2007","148006","95965","25899","19622","99196","32274","22766","11862","78028","2365","21885","96293","17555"
"Apr 17, 2007","134953","83429","23762","18904","85161","32251","25661","14080","66093","1853","20340","81747","16403"
"Apr 10, 2007","120468","70095","21678","22147","77490","28102","21176","16256","57486","1890","16945","68865","20071"
"Apr 03, 2007","122932","73343","17500","18437","84038","31087","21329","13501","65342","2436","15967","72222","14391"
"Mar 27, 2007","111802","63269","20691","17817","73446","30716","17665","13851","57618","2554","15967","61246","15475"
"Mar 20, 2007","111646","66091","19962","18174","71481","27381","20203","13120","54107","1694","16004","65551","14661"
"Mar 13, 2007","160560","49742","29339","79416","107339","29000","21480","74398","78557","2234","14911","37633","26236"
"Mar 06, 2007","152524","57219","29826","65622","101299","29100","20816","59584","80093","1177","15010","49875","23582"
"Feb 27, 2007","160234","88313","20285","32722","115740","38965","23975","29864","95083","2817","16409","82508","15835"
"Feb 20, 2007","147702","74776","15623","39292","109087","33615","22973","42094","89341","2799","15200","65878","13084"
"Feb 13, 2007","150695","66582","17984","48283","108402","35326","23805","48866","87168","2770","14820","58076","17382"
"Feb 06, 2007","162238","106463","13735","20125","127221","35166","20798","16313","108185","2638","14600","105450","12810"
"Jan 30, 2007","146660","87825","10898","22685","113545","36126","22193","18436","94877","3722","14092","86079","11447"
"Jan 23, 2007","163961","109941","15213","15408","127877","38612","20871","11270","116567","3608","13022","107489","10543"
"Jan 16, 2007","150691","96664","12346","16121","117006","37631","21064","12236","104852","3371","9746","93692","10801"
"Jan 09, 2007","132731","69319","10666","27593","101064","35326","20508","18517","90274","4032","8039","69775","10334"
"Jan 03, 2007","137217","79060","13903","22259","105465","35508","17459","15221","97166","4308","6960","79303","11423"
"Dec 26, 2006","140289","86236","12392","20724","114599","33327","13296","10867","106334","5060","6158","87399","10645"
"Dec 19, 2006","149800","98434","12836","18196","121133","32828","15489","10444","114223","4474","5808","99166","10830"
"Dec 12, 2006","181580","103761","24592","38842","136975","35926","16962","10336","117236","3729","2491","102903","15176"
"Dec 05, 2006","151959","96711","20879","17011","109218","36404","20029","9331","109049","5281","1526","94106","13481"
"Nov 28, 2006","154081","101064","20438","17185","112569","35014","20256","9372","115472","5520","1530","100053","12334"
"Nov 21, 2006","140587","90136","21047","16559","102108","33362","16902","9372","100760","6751","2072","87732","17589"
"Nov 14, 2006","136600","82682","20430","21104","99405","32413","16364","9858","101100","6918","2539","82668","14329"
"Nov 07, 2006","152030","104189","19909","16385","113267","31288","18686","10243","110408","7124","2085","100097","17884"
"Oct 31, 2006","126678","80509","20645","16971","85465","29025","20395","10073","84960","7775","2105","76770","16981"
"Oct 24, 2006","101676","56205","19040","21300","65613","23603","16455","12793","63119","7935","2076","53329","17568"
"Oct 17, 2006","108510","56447","23142","26843","66137","25220","19231","18914","61035","6843","2989","54550","23269"
"Oct 10, 2006","101848","44433","24598","29949","59055","27158","17887","19602","56627","5225","2992","46255","21658"
"Oct 03, 2006","104665","62700","17754","17176","71158","24789","15753","9280","65721","5538","2969","62733","17731"
"Sep 26, 2006","122122","74642","17675","17207","89109","30273","15338","9311","83475","6071","3007","74768","18425"
"Sep 19, 2006","104255","60218","17265","18723","72331","25222","14567","10645","70212","6395","2847","60045","15544"
"Sep 12, 2006","127633","50259","12678","43986","88470","27963","21060","20643","69134","8025","2841","51081","15778"
"Sep 05, 2006","131836","63587","9655","37607","104080","30622","18081","18777","94665","8588","1878","67834","12726"
"Aug 29, 2006","130539","66676","10551","31850","104355","31933","15553","16363","95388","8312","1974","68325","13081"
"Aug 22, 2006","127943","66586","9770","30487","102648","30817","15472","17341","92446","8036","1935","66667","13465"
"Aug 15, 2006","135944","74152","10956","27206","109568","34536","15370","14326","100053","7740","1990","74224","13372"
"Aug 08, 2006","128112","65228","9602","30603","101574","32278","16933","15756","91937","7872","2032","66302","12281"
"Aug 01, 2006","114075","56297","11294","27756","87974","29979","14764","13882","73563","8067","2306","56694","17164"
"Jul 25, 2006","102104","34685","12026","43032","76575","24384","13500","15916","63387","8759","2319","47400","16661"
"Jul 18, 2006","88080","28460","11383","35604","62241","24011","14451","11954","51423","8455","2265","37261","12966"
"Jul 11, 2006","85671","25268","11519","35168","61681","25233","12469","10952","49796","8279","2089","35618","15728"
"Jul 03, 2006","78658","22169","10306","34262","55238","22226","13113","9142","45344","8113","2931","33107","12140"
"Jun 27, 2006","78592","17709","11138","38284","53525","22557","13887","11499","43263","8544","2794","29961","13530"
"Jun 20, 2006","78491","29010","5608","26575","61283","22776","11470","4485","54425","8834","2872","41443","8771"
"Jun 13, 2006","126043","34221","12127","63665","98305","27467","14921","17866","66293","8405","2994","45090","14314"

