Commitments of Traders Historical Report for "NZD"
,,Non-Commercial Positions,,Commercial Positions,,Non-Reportable Positions,,Dealer Positions,,Asset Manager Positions,,Leveraged Funds Positions,,
Date,Open Interest,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,Long,Short,
"Dec 15, 2009","18647","14235","4783","1598","12224","2814","1640","1933","12202","1576","0","11302","4783"
"Dec 08, 2009","23110","12583","4788","7465","16152","3062","2170","6642","14703","1474","0","9944","5367"
"Dec 01, 2009","22778","13729","5626","5906","15543","3143","1609","6096","14739","1178","0","11333","6087"
"Nov 24, 2009","21639","15130","3546","3604","16942","2905","1151","3836","16099","1491","0","12355","4239"
"Nov 17, 2009","21639","15676","3002","2819","17426","3144","1211","2956","16702","1568","0","12822","3575"
"Nov 09, 2009","21106","14709","3454","3476","16196","2921","1456","3278","15412","1375","0","12297","3087"
"Nov 03, 2009","21898","15802","2486","3208","18307","2888","1105","2521","17096","1494","0","13345","3132"
"Oct 27, 2009","24230","17613","2585","3100","20052","3517","1593","2521","18953","1559","0","15088","3057"
"Oct 20, 2009","24862","19531","2373","1880","21600","3451","889","2500","20477","1145","0","16729","2868"
"Oct 13, 2009","24376","19432","1802","1528","21707","3416","867","2415","20612","403","0","16995","2208"
"Oct 06, 2009","24851","19606","1513","2190","22212","3055","1126","2532","20727","1123","108","17033","2321"
"Sep 29, 2009","23776","19045","1542","1342","21187","3389","1047","2415","19883","459","248","16730","2200"
"Sep 22, 2009","23603","19874","1229","442","21007","3287","1367","1780","19074","106","655","17559","2048"
"Sep 15, 2009","23371","20206","1211","131","21192","3034","968","1695","18984","106","1071","17961","2150"
"Sep 08, 2009","29859","18988","865","7950","28358","2921","636","5088","23812","101","838","16677","121"
"Sep 01, 2009","26059","18602","938","4734","24226","2723","895","5390","22293","0","891","16263","781"
"Aug 25, 2009","25735","19835","1186","3074","23735","2826","814","4066","22417","530","577","17364","1193"
"Aug 18, 2009","24783","18515","1079","3647","22957","2621","747","4024","21318","1002","823","16188","1299"
"Aug 11, 2009","25034","19896","1085","2351","23000","2787","949","3384","20985","424","1000","17458","1240"
"Aug 04, 2009","23883","18975","775","2134","22163","2774","945","3353","20544","111","1220","16560","591"
"Jul 28, 2009","22692","17990","423","2220","21440","2482","829","3380","19175","100","1326","15733","487"
"Jul 21, 2009","21987","16959","776","2591","20097","2437","1114","3855","17808","100","1960","14702","664"
"Jul 14, 2009","22089","15990","1021","4042","19945","2057","1123","5401","16990","0","2618","13621","791"
"Jul 07, 2009","21694","16391","1034","3178","19513","2125","1147","3921","16835","0","2344","14881","934"
"Jun 30, 2009","23742","18679","996","2886","21519","2177","1227","3677","19558","713","1392","16323","1336"
"Jun 23, 2009","22606","17977","1021","2554","20794","2075","791","3717","18626","626","1423","15643","1630"
"Jun 16, 2009","20666","16325","865","2081","19131","2260","670","3738","17415","109","855","13974","1590"
"Jun 09, 2009","34760","15712","939","16667","32998","2381","823","9475","23930","106","872","14059","946"
"Jun 02, 2009","27273","15297","1165","9349","25171","2627","937","9554","22788","106","1065","13513","1160"
"May 26, 2009","24755","13351","819","8991","23076","2413","860","9383","20916","0","1408","11863","568"
"May 19, 2009","19239","7841","1022","9172","17354","2226","863","9363","15258","0","1484","6562","644"
"May 12, 2009","16914","7031","773","7898","15194","1985","947","8606","12421","534","1587","4706","779"
"May 05, 2009","13993","4658","849","7889","11853","1446","1291","8799","8768","342","2108","2333","978"
"Apr 28, 2009","14095","4855","1207","7800","11299","1440","1589","8942","8341","0","2108","2496","1207"
"Apr 21, 2009","13843","4538","1033","8161","11130","1144","1680","8919","8645","439","1825","2308","1033"
"Apr 14, 2009","15202","5362","1002","8449","12986","1391","1214","8758","9615","1375","1774","3052","1639"
"Apr 07, 2009","13704","4359","1391","5388","10906","3957","1407","6150","7959","922","1791","2059","1651"
"Mar 31, 2009","14124","3583","4522","6778","8139","3763","1463","7880","5508","592","2001","1401","4575"
"Mar 24, 2009","15198","3383","6268","8146","7392","3669","1538","8209","4720","1190","2548","1353","6057"
"Mar 17, 2009","15548","2872","8952","8978","4857","3698","1739","9272","1438","749","2642","1186","8931"
"Mar 10, 2009","17991","2116","10095","13231","5892","2610","1970","12826","1106","0","3983","768","9432"
"Mar 03, 2009","15870","2139","8907","11336","4788","2395","2175","11308","945","0","3727","886","8517"
"Feb 24, 2009","13690","2161","8091","8832","3597","2697","2002","9769","936","0","2551","546","7705"
"Feb 17, 2009","12828","2286","6868","7787","3671","2755","2289","8836","1064","0","2346","648","6592"
"Feb 10, 2009","12701","2184","6523","7737","3822","2780","2356","8919","1008","0","2408","546","6251"
"Feb 03, 2009","12945","1638","7616","7879","2802","3428","2527","8362","143","0","2446","255","7441"
"Jan 27, 2009","10782","1802","6099","6268","2810","2712","1873","6796","431","232","2175","282","5908"
"Jan 20, 2009","9714","2059","3996","4972","3760","2683","1958","5825","1553","238","1997","276","3811"
"Jan 13, 2009","9998","3416","3609","3936","4802","2646","1587","5000","2593","246","1940","1514","3475"
"Jan 06, 2009","9970","3286","3038","4080","5417","2604","1515","4922","2842","492","1993","1245","3116"
"Dec 30, 2008","9033","2360","3369","4152","4267","2521","1397","5067","2035","283","2022","603","3210"
"Dec 22, 2008","8905","2063","3263","3904","4274","2938","1368","4904","2050","283","2021","429","3104"
"Dec 16, 2008","9130","2060","3595","4041","4071","3029","1464","5243","1621","174","2209","203","3474"
"Dec 09, 2008","19891","2231","4524","15024","11492","2542","3781","14058","6138","125","5107","633","3901"
"Dec 02, 2008","19050","2266","4828","15424","12466","1360","1756","14030","6732","125","5553","801","4199"
"Nov 25, 2008","19099","2432","4810","15190","12765","1477","1524","13730","6921","149","5656","1097","4192"
"Nov 18, 2008","18864","2607","4248","15006","12619","1251","1997","13430","6890","149","5540","1167","3670"
"Nov 11, 2008","19041","2878","4244","14668","12449","1495","2348","12669","6775","1007","5549","1361","3618"
"Nov 04, 2008","18501","2907","3839","14230","12377","1364","2285","12645","6649","956","5585","1178","3186"
"Oct 28, 2008","18412","2897","5344","14334","10932","1181","2136","12970","5381","509","5503","1310","4777"
"Oct 21, 2008","18222","2317","6488","14609","9487","1296","2247","13154","3920","497","5377","751","6071"
"Oct 14, 2008","18508","2366","6926","14791","9790","1351","1792","12765","4269","1738","5359","151","6481"
"Oct 07, 2008","19057","4533","9011","13310","7593","1214","2453","12703","1937","622","5361","2035","8699"
"Sep 30, 2008","18911","4552","9333","13508","7110","851","2468","12880","1078","701","5796","1981","8959"
"Sep 23, 2008","22337","4418","9004","16676","9725","1243","3608","12713","3148","4036","6208","1847","8563"
"Sep 16, 2008","19338","7744","11644","10869","4698","725","2996","9132","1776","1796","3005","5001","11014"
"Sep 09, 2008","28411","8773","11723","18656","13985","982","2703","14411","7476","1669","2852","5995","13073"
"Sep 02, 2008","26943","9365","11179","16856","13307","722","2457","13783","7579","597","2479","6356","11922"
"Aug 26, 2008","26713","9849","10312","15871","12853","993","3548","12751","6515","360","2492","6325","11539"
"Aug 19, 2008","28137","10267","10864","15206","13776","2664","3497","11088","2917","225","5452","6965","12163"
"Aug 12, 2008","31708","10639","12090","18802","17271","2267","2347","12787","1747","229","10844","8282","11881"
"Aug 05, 2008","32162","11583","12964","17983","16893","2596","2305","12070","1816","269","10927","9263","12657"
"Jul 29, 2008","28995","11649","10065","14667","17116","2679","1814","10802","4657","380","10297","9297","9755"
"Jul 22, 2008","27932","13384","8400","11894","18096","2654","1436","10045","6552","522","10255","10289","8258"
"Jul 15, 2008","29068","13581","8254","12655","19023","2832","1791","10343","5751","463","11509","10553","8497"
"Jul 08, 2008","30523","12212","10071","14092","18605","4219","1847","10269","4750","362","12932","10174","9092"
"Jul 01, 2008","26855","11988","8822","12034","16627","2833","1406","9457","6750","409","10050","9725","7904"
"Jun 24, 2008","25319","11543","8893","11244","14484","2532","1942","13597","6144","537","8245","8550","8567"
"Jun 17, 2008","25095","10806","9240","8943","14099","5346","1756","11308","6700","537","7343","7813","8680"
"Jun 10, 2008","36876","11677","8477","22045","21652","3073","6666","17980","8414","602","7005","8573","7604"
"Jun 03, 2008","32954","13965","7637","16523","18750","2433","6534","15771","8328","801","6445","10425","7273"
"May 27, 2008","32124","12903","7939","16861","22857","2341","1309","17120","13302","648","6554","9549","7496"
"May 20, 2008","30921","12274","7733","16327","21836","2320","1352","16681","13387","661","6532","9544","7352"
"May 13, 2008","30377","11193","7749","16377","21339","2783","1265","15463","13748","828","6356","9120","6668"
"May 06, 2008","23946","11449","5112","9248","17547","3225","1263","9290","13276","1006","2072","8373","5073"
"Apr 29, 2008","23624","10798","5309","10420","17531","2374","752","9548","13607","2196","1850","7025","5059"
"Apr 22, 2008","23365","12726","4832","7844","17295","2763","1206","6831","13526","2253","1560","9529","4754"
"Apr 15, 2008","22254","12015","5421","7812","15976","2410","840","7000","12936","2197","1335","8087","5314"
"Apr 08, 2008","20951","12412","4040","5647","15570","2875","1324","5843","12582","2197","970","8893","4509"
"Apr 01, 2008","19790","11600","4146","5292","14194","2898","1450","5495","12247","2185","594","8016","4274"
"Mar 25, 2008","18330","12476","3025","3298","14437","2556","868","3968","11771","1931","344","9208","4071"
"Mar 18, 2008","17754","12921","2543","2196","14288","2637","923","4162","9721","822","3419","9512","3039"
"Mar 11, 2008","25732","13379","983","9553","23723","2779","1005","8910","16285","825","4503","10201","781"
"Mar 04, 2008","24541","14988","1357","6646","22125","2839","991","8314","16976","984","4863","11817","995"
"Feb 26, 2008","25565","16954","1421","5250","22976","3293","1100","7364","17843","1103","5022","13495","876"
"Feb 19, 2008","24663","16735","1608","4796","21833","3064","1154","6228","16794","1047","4892","13880","1105"
"Feb 12, 2008","24074","17294","1315","3637","21639","3056","1033","5423","16336","1169","4852","14096","1015"
"Feb 05, 2008","23061","16150","1361","3859","20565","2965","1048","5258","15279","1189","4890","13273","1061"
"Jan 29, 2008","20854","13429","2707","4779","16948","2559","1112","5298","13018","1100","3204","10840","2407"
"Jan 22, 2008","21818","14406","2951","4692","17513","2612","1246","4887","13031","1046","3806","12336","2497"
"Jan 15, 2008","22467","16969","1220","2458","20520","2932","619","3819","17490","1632","3129","13794","678"
"Jan 08, 2008","21286","14848","1345","3471","19013","2910","871","3912","15598","1629","3130","11997","932"
"Dec 31, 2007","21344","16237","2272","2819","18455","2231","560","3831","15485","2351","2614","12601","1378"
"Dec 24, 2007","20826","14098","1851","4190","17818","2457","1076","4123","14646","1896","2240","11464","1608"
"Dec 18, 2007","19080","12556","2930","3200","15991","3243","78","3543","14781","2955","1035","9079","2687"
"Dec 11, 2007","27458","14047","2706","9286","22383","3675","1919","6080","16883","4190","1037","8283","2347"
"Dec 04, 2007","22019","14124","3125","5486","18023","2328","790","7458","15761","2749","1037","8746","3286"
"Nov 27, 2007","22618","11672","4813","8489","16820","2457","985","10680","15111","2112","1248","6637","4503"
"Nov 20, 2007","23219","12132","5078","8312","17384","2775","757","10050","15708","2409","1248","7409","4505"
"Nov 13, 2007","24117","15369","4946","5785","17981","2963","1190","7423","16112","2146","1248","10184","4737"
"Nov 06, 2007","25305","17935","4554","4058","19548","3214","1105","5173","18119","2558","1042","13028","4018"
"Oct 30, 2007","26253","19101","4433","4134","20665","2920","1057","4948","19041","3011","1051","13973","4076"
"Oct 23, 2007","30493","23802","4351","3410","24335","3183","1709","5035","22785","2629","1049","18852","3931"
"Oct 16, 2007","30684","25591","3206","2407","25560","2581","1813","4535","23646","3133","1033","19647","3112"
"Oct 09, 2007","29258","24238","3153","2245","25561","2670","439","4489","23530","2629","1019","18812","2943"
"Oct 02, 2007","25717","20974","2480","2203","22027","2435","1105","4499","19147","2950","1013","14989","3380"
"Sep 25, 2007","21124","15904","3182","2731","16473","2384","1364","5079","13255","2417","893","10503","3715"
"Sep 18, 2007","19015","14444","3272","2553","14342","1864","1247","5565","11166","1036","2023","9885","3453"
"Sep 11, 2007","33398","14013","4339","16920","27162","2173","1605","17427","20951","1134","2400","9708","4614"
"Sep 04, 2007","29416","10850","4507","16277","23332","2184","1472","18154","18920","1015","1883","6725","5201"
"Aug 28, 2007","29236","8429","4604","18194","22069","2508","2458","18777","18283","1186","1514","4270","4873"
"Aug 21, 2007","29542","11912","3027","15189","24931","2336","1479","16348","20186","1036","3182","8159","2852"
"Aug 14, 2007","31708","16345","2308","12769","27971","2594","1429","15080","24458","2113","2567","11030","1958"
"Aug 07, 2007","32616","17778","1118","12560","29999","2278","1499","13625","26876","1738","1937","13911","723"
"Jul 31, 2007","32233","15457","1193","14162","29164","2614","1876","13457","26695","2650","1564","11864","687"
"Jul 24, 2007","46589","30047","2203","13182","42066","3360","2320","13197","39399","3342","1544","26090","1534"
"Jul 17, 2007","43212","26292","1906","13151","39007","3514","2044","12741","37007","3062","1250","23081","740"
"Jul 10, 2007","41167","25480","2230","12028","36581","3285","1982","12273","35679","3952","813","20797","648"
"Jul 03, 2007","41316","25511","2617","11608","36383","3817","1936","11917","35716","3233","813","21462","764"
"Jun 26, 2007","41393","26627","2753","11141","36751","3204","1468","11555","36880","3914","389","21760","378"
"Jun 19, 2007","41113","26386","2070","11530","36852","2800","1794","11220","37221","3820","414","21807","0"
"Jun 12, 2007","55629","27973","1577","24618","52210","3020","1824","2678","28828","3288","414","23361","1037"
"Jun 05, 2007","27528","21210","1292","3823","24816","2489","1414","4472","23448","2761","448","17005","423"
"May 29, 2007","23796","15707","796","5598","21530","2485","1464","5333","20644","2569","460","12570","158"
"May 22, 2007","24381","16607","800","5054","21951","2714","1624","4363","21283","2320","461","14078","158"
"May 15, 2007","26331","20095","856","3430","23794","2800","1675","3534","22679","2379","477","17135","158"
"May 08, 2007","23617","16416","1161","4251","20934","2950","1522","3893","20532","2400","516","13361","158"
"May 01, 2007","25253","18777","1254","3592","22385","2884","1614","3651","21949","2494","521","15335","157"
"Apr 24, 2007","28091","22801","1698","2184","24689","3106","1704","1841","23315","2276","631","19318","201"
"Apr 17, 2007","28672","24198","1101","1772","25992","2702","1579","1752","23040","2286","817","20688","1494"
"Apr 10, 2007","25383","21068","1001","1916","22835","2399","1547","2008","20090","2360","879","17873","1736"
"Apr 03, 2007","27025","23361","836","1912","24441","1752","1748","1604","19996","2501","898","19949","2747"
"Mar 27, 2007","27611","23824","1036","2017","24524","1770","2051","1557","19873","2489","910","20700","2814"
"Mar 20, 2007","23099","19735","879","1806","20532","1558","1688","2087","17023","2006","916","16876","1924"
"Mar 13, 2007","23442","15091","329","6233","21442","1937","1490","5007","16882","1940","936","11681","549"
"Mar 06, 2007","21159","14404","115","4468","19240","2182","1699","4099","17144","1740","775","11706","0"
"Feb 27, 2007","22779","16798","292","3423","21024","2558","1463","2899","18725","2031","749","14408","366"
"Feb 20, 2007","21969","16240","372","3363","20441","2366","1156","3306","17752","1774","647","13665","761"
"Feb 13, 2007","19219","12894","421","4378","17707","1947","1091","4491","15822","1682","566","10383","0"
"Feb 06, 2007","18326","10592","471","5773","16837","1961","1018","5792","15451","1600","358","8122","0"
"Jan 30, 2007","18000","8758","637","7489","16413","1753","950","6348","15056","1441","245","7053","0"
"Jan 23, 2007","18687","11450","1255","4745","16429","2492","1003","3871","15247","1189","120","9827","569"
"Jan 16, 2007","19988","14032","631","4173","18429","1783","928","2565","16103","1164","0","12346","1038"
"Jan 09, 2007","20440","15283","665","3300","18804","1857","971","2324","16639","1289","0","13472","1422"
"Jan 03, 2007","22855","19054","702","1894","21111","1907","1042","1289","18377","1468","0","17452","2325"
"Dec 26, 2006","21961","18350","761","1785","20568","1826","632","954","18818","1433","0","17203","1134"
"Dec 19, 2006","22440","19129","1240","1690","20658","1621","542","833","19205","1570","0","17812","1263"
"Dec 12, 2006","22265","17432","865","2634","20327","2199","1073","1329","17806","1399","0","16055","1036"
"Dec 05, 2006","19768","15427","957","2057","17707","2284","1104","1064","17007","1836","0","14003","872"
"Nov 28, 2006","18078","13682","759","2259","16527","2137","792","936","14387","2035","0","12284","1027"
"Nov 21, 2006","17654","13298","452","2201","16100","2155","1102","874","14089","1944","0","12162","1263"
"Nov 14, 2006","15514","10747","452","2945","13993","1822","1069","878","12840","2135","0","9757","379"
"Nov 07, 2006","18916","14371","452","2362","17477","2183","987","889","15003","2100","0","13405","1676"
"Oct 31, 2006","18440","13531","1274","2838","16046","2071","1120","1296","14691","2057","0","12559","1645"
"Oct 24, 2006","21403","16443","1208","2831","18817","2129","1378","1296","16088","1407","0","15887","2731"
"Oct 17, 2006","19759","15075","1273","2503","17233","2181","1253","1029","15645","1261","0","14898","1746"
"Oct 10, 2006","15750","11656","1547","2392","13392","1702","811","1016","12405","1201","0","11479","1235"
"Oct 03, 2006","13426","8391","616","3043","11573","1992","1237","677","10996","1628","0","8421","0"
"Sep 26, 2006","17727","13141","468","2272","16282","2314","977","541","13608","1588","0","12830","2335"
"Sep 19, 2006","17608","13350","468","2568","16218","1690","922","534","14336","1912","0","13039","1585"
"Sep 12, 2006","19320","9750","239","7865","18037","1679","1018","3952","13847","1625","0","9420","1684"
"Sep 05, 2006","18852","11218","175","5518","17906","2116","771","3179","14151","1431","0","11218","3164"
"Aug 29, 2006","18099","10687","171","5375","17092","2037","836","2661","13752","1218","171","10687","2419"
"Aug 22, 2006","19886","11787","296","6022","18680","2077","910","3032","14219","1229","176","11787","3563"
"Aug 15, 2006","19536","13438","176","4216","18424","1882","936","2810","14351","1222","176","13333","3284"
"Aug 08, 2006","17327","9468","2523","6233","13907","1626","897","3971","10170","1228","176","9302","4876"
"Aug 01, 2006","18160","10955","2752","5581","14214","1624","1194","3540","10019","1177","0","10955","5620"
"Jul 25, 2006","16341","9103","3658","5799","11495","1439","1188","3861","7768","1155","0","9103","5875"
"Jul 18, 2006","14948","7204","3636","6189","9629","1555","1683","4178","6920","1130","0","6929","4470"
"Jul 11, 2006","14081","4329","5272","8115","7500","1637","1309","6375","5962","877","240","4329","5032"
"Jun 13, 2006","22546","7030","4717","13997","16553","1486","1243","3914","6807","357","0","7030","4600"

